Sensor,Timestamp
pres_cozinha,"""2019-04-24 19:04"""
pres_cozinha,"""2019-04-24 19:07"""
pres_cozinha,"""2019-04-24 19:10"""
pres_garagem,"""2019-04-24 19:10"""
pres_cozinha,"""2019-04-24 19:13"""
pres_garagem,"""2019-04-24 19:13"""
pres_sala,"""2019-04-24 19:16"""
pres_cozinha,"""2019-04-24 19:16"""
pres_lavanderia,"""2019-04-24 19:16"""
pres_sala,"""2019-04-24 19:19"""
pres_cozinha,"""2019-04-24 19:19"""
pres_sala,"""2019-04-24 19:23"""
pres_cozinha,"""2019-04-24 19:23"""
pres_cozinha,"""2019-04-24 19:26"""
pres_garagem,"""2019-04-24 19:26"""
pres_cozinha,"""2019-04-24 19:29"""
pres_cozinha,"""2019-04-24 19:32"""
pres_cozinha,"""2019-04-24 19:35"""
pres_cozinha,"""2019-04-24 19:38"""
pres_cozinha,"""2019-04-24 19:41"""
pres_garagem,"""2019-04-24 19:41"""
pres_cozinha,"""2019-04-24 19:44"""
pres_garagem,"""2019-04-24 19:44"""
pres_cozinha,"""2019-04-24 19:47"""
pres_garagem,"""2019-04-24 19:47"""
pres_cozinha,"""2019-04-24 19:54"""
luz_sala OFF,"""2019-04-24 19:57"""
pres_cozinha,"""2019-04-24 19:57"""
pres_cozinha,"""2019-04-24 20:00"""
pres_cozinha,"""2019-04-24 20:03"""
pres_cozinha,"""2019-04-24 20:10"""
pres_garagem,"""2019-04-24 20:10"""
pres_cozinha,"""2019-04-24 20:13"""
pres_cozinha,"""2019-04-24 20:22"""
pres_cozinha,"""2019-04-24 20:25"""
pres_garagem,"""2019-04-24 20:25"""
pres_cozinha,"""2019-04-24 20:28"""
pres_garagem,"""2019-04-24 20:28"""
pres_cozinha,"""2019-04-24 20:31"""
pres_garagem,"""2019-04-24 20:31"""
pres_cozinha,"""2019-04-24 20:35"""
pres_garagem,"""2019-04-24 20:35"""
pres_cozinha,"""2019-04-24 20:38"""
pres_cozinha,"""2019-04-24 20:44"""
pres_cozinha,"""2019-04-24 20:47"""
pres_cozinha,"""2019-04-24 20:50"""
pres_cozinha,"""2019-04-24 20:53"""
pres_cozinha,"""2019-04-24 20:57"""
pres_sala,"""2019-04-24 21:03"""
pres_cozinha,"""2019-04-24 21:03"""
pres_lavanderia,"""2019-04-24 21:03"""
pres_garagem,"""2019-04-24 21:03"""
pres_corredor,"""2019-04-24 21:03"""
pres_quarto3,"""2019-04-24 21:03"""
luz_garagem ON,"""2019-04-24 21:06"""
luz_banho ON,"""2019-04-24 21:06"""
pres_cozinha,"""2019-04-24 21:06"""
pres_quarto3,"""2019-04-24 21:06"""
pres_cozinha,"""2019-04-24 21:09"""
pres_quarto3,"""2019-04-24 21:09"""
pres_sala,"""2019-04-24 21:12"""
pres_cozinha,"""2019-04-24 21:12"""
pres_garagem,"""2019-04-24 21:12"""
pres_cobertura,"""2019-04-24 21:12"""
pres_corredor,"""2019-04-24 21:12"""
pres_quarto3,"""2019-04-24 21:12"""
luz_garagem OFF,"""2019-04-24 21:15"""
luz_quarto1 ON,"""2019-04-24 21:15"""
luz_banho OFF,"""2019-04-24 21:15"""
pres_sala,"""2019-04-24 21:15"""
pres_cozinha,"""2019-04-24 21:15"""
pres_lavanderia,"""2019-04-24 21:15"""
pres_garagem,"""2019-04-24 21:15"""
luz_lavanderia ON,"""2019-04-24 21:18"""
pres_cozinha,"""2019-04-24 21:18"""
pres_garagem,"""2019-04-24 21:18"""
pres_cozinha,"""2019-04-24 21:21"""
pres_garagem,"""2019-04-24 21:21"""
pres_sala,"""2019-04-24 21:28"""
pres_cozinha,"""2019-04-24 21:28"""
tv_cozinha OFF,"""2019-04-24 21:28"""
pres_sala,"""2019-04-24 21:31"""
pres_cozinha,"""2019-04-24 21:31"""
luz_quarto1 OFF,"""2019-04-24 21:34"""
pres_sala,"""2019-04-24 21:34"""
pres_cozinha,"""2019-04-24 21:34"""
pres_sala,"""2019-04-24 21:37"""
pres_cozinha,"""2019-04-24 21:37"""
luz_lavanderia OFF,"""2019-04-24 21:40"""
pres_sala,"""2019-04-24 21:40"""
pres_cozinha,"""2019-04-24 21:40"""
pres_cozinha,"""2019-04-24 21:43"""
pres_corredor,"""2019-04-24 21:43"""
pres_cozinha,"""2019-04-24 21:46"""
pres_corredor,"""2019-04-24 21:46"""
pres_sala,"""2019-04-24 21:53"""
pres_cozinha,"""2019-04-24 21:53"""
luz_quarto1 ON,"""2019-04-24 21:56"""
pres_cozinha,"""2019-04-24 21:56"""
pres_cozinha,"""2019-04-24 22:02"""
pres_sala,"""2019-04-24 22:05"""
pres_cozinha,"""2019-04-24 22:05"""
pres_sala,"""2019-04-24 22:08"""
pres_cozinha,"""2019-04-24 22:08"""
pres_sala,"""2019-04-24 22:11"""
pres_cozinha,"""2019-04-24 22:11"""
pres_lavanderia,"""2019-04-24 22:11"""
luz_sala ON,"""2019-04-24 22:15"""
pres_sala,"""2019-04-24 22:15"""
pres_cozinha,"""2019-04-24 22:15"""
pres_garagem,"""2019-04-24 22:15"""
pres_corredor,"""2019-04-24 22:15"""
pres_sala,"""2019-04-24 22:21"""
pres_cozinha,"""2019-04-24 22:21"""
pres_lavanderia,"""2019-04-24 22:21"""
pres_garagem,"""2019-04-24 22:21"""
pres_sala,"""2019-04-24 22:24"""
pres_cozinha,"""2019-04-24 22:24"""
pres_garagem,"""2019-04-24 22:24"""
pres_sala,"""2019-04-24 22:27"""
pres_cozinha,"""2019-04-24 22:27"""
pres_cozinha,"""2019-04-24 22:30"""
pres_cozinha,"""2019-04-24 22:33"""
pres_cozinha,"""2019-04-24 22:37"""
pres_cozinha,"""2019-04-24 22:40"""
pres_sala,"""2019-04-24 22:43"""
pres_cozinha,"""2019-04-24 22:43"""
pres_sala,"""2019-04-24 22:46"""
pres_cozinha,"""2019-04-24 22:46"""
pres_sala,"""2019-04-24 22:49"""
pres_cozinha,"""2019-04-24 22:49"""
pres_lavanderia,"""2019-04-24 22:49"""
luz_lavanderia ON,"""2019-04-24 22:52"""
pres_sala,"""2019-04-24 22:52"""
pres_cozinha,"""2019-04-24 22:52"""
pres_lavanderia,"""2019-04-24 22:52"""
luz_quarto1 OFF,"""2019-04-24 22:55"""
pres_sala,"""2019-04-24 22:55"""
pres_cozinha,"""2019-04-24 22:55"""
pres_lavanderia,"""2019-04-24 22:55"""
pres_sala,"""2019-04-24 22:58"""
pres_cozinha,"""2019-04-24 22:58"""
luz_aquario OFF,"""2019-04-24 23:02"""
pres_sala,"""2019-04-24 23:02"""
pres_cozinha,"""2019-04-24 23:02"""
pres_quarto2,"""2019-04-24 23:02"""
pres_sala,"""2019-04-24 23:05"""
pres_cozinha,"""2019-04-24 23:05"""
pres_garagem,"""2019-04-24 23:05"""
pres_sala,"""2019-04-24 23:08"""
pres_cozinha,"""2019-04-24 23:08"""
pres_garagem,"""2019-04-24 23:08"""
pres_sala,"""2019-04-24 23:11"""
pres_sala,"""2019-04-24 23:14"""
pres_cozinha,"""2019-04-24 23:14"""
pres_lavanderia,"""2019-04-24 23:14"""
pres_sala,"""2019-04-24 23:23"""
pres_cozinha,"""2019-04-24 23:23"""
pres_lavanderia,"""2019-04-24 23:23"""
pres_garagem,"""2019-04-24 23:23"""
pres_sala,"""2019-04-24 23:26"""
pres_cozinha,"""2019-04-24 23:26"""
pres_lavanderia,"""2019-04-24 23:26"""
pres_sala,"""2019-04-24 23:29"""
pres_cozinha,"""2019-04-24 23:29"""
pres_sala,"""2019-04-24 23:33"""
pres_cozinha,"""2019-04-24 23:33"""
pres_sala,"""2019-04-24 23:36"""
pres_cozinha,"""2019-04-24 23:36"""
pres_sala,"""2019-04-24 23:39"""
pres_cozinha,"""2019-04-24 23:39"""
pres_sala,"""2019-04-24 23:42"""
pres_cozinha,"""2019-04-24 23:42"""
pres_sala,"""2019-04-24 23:48"""
pres_cozinha,"""2019-04-24 23:48"""
luz_lavanderia OFF,"""2019-04-24 23:55"""
luz_quarto1 ON,"""2019-04-24 23:55"""
luz_corredor ON,"""2019-04-24 23:55"""
pres_sala,"""2019-04-24 23:55"""
pres_cozinha,"""2019-04-24 23:55"""
luz_quarto1 OFF,"""2019-04-24 23:58"""
pres_sala,"""2019-04-24 23:58"""
pres_cozinha,"""2019-04-24 23:58"""
pres_sala,"""2019-04-25 00:01"""
pres_cozinha,"""2019-04-25 00:01"""
luz_corredor OFF,"""2019-04-25 00:04"""
pres_cozinha,"""2019-04-25 00:04"""
pres_quarto2,"""2019-04-25 00:04"""
pres_corredor,"""2019-04-25 00:04"""
pres_sala,"""2019-04-25 00:17"""
pres_cozinha,"""2019-04-25 00:17"""
pres_sala,"""2019-04-25 00:20"""
pres_cozinha,"""2019-04-25 00:20"""
pres_corredor,"""2019-04-25 00:20"""
pres_cozinha,"""2019-04-25 00:26"""
pres_cozinha,"""2019-04-25 00:29"""
pres_cozinha,"""2019-04-25 00:32"""
pres_cozinha,"""2019-04-25 00:35"""
pres_cozinha,"""2019-04-25 00:38"""
pres_cozinha,"""2019-04-25 00:42"""
pres_sala,"""2019-04-25 00:45"""
pres_cozinha,"""2019-04-25 00:45"""
pres_sala,"""2019-04-25 00:48"""
pres_cozinha,"""2019-04-25 00:48"""
pres_sala,"""2019-04-25 00:51"""
pres_cozinha,"""2019-04-25 00:51"""
pres_cozinha,"""2019-04-25 00:54"""
pres_lavanderia,"""2019-04-25 00:54"""
pres_cobertura,"""2019-04-25 00:54"""
pres_corredor,"""2019-04-25 00:54"""
luz_lavanderia ON,"""2019-04-25 01:06"""
luz_banho ON,"""2019-04-25 01:06"""
pres_sala,"""2019-04-25 01:06"""
pres_cozinha,"""2019-04-25 01:06"""
pres_cobertura,"""2019-04-25 01:06"""
pres_corredor,"""2019-04-25 01:06"""
luz_banho OFF,"""2019-04-25 01:12"""
pres_cozinha,"""2019-04-25 01:12"""
pres_sala,"""2019-04-25 01:15"""
pres_cozinha,"""2019-04-25 01:15"""
pres_sala,"""2019-04-25 01:22"""
pres_cozinha,"""2019-04-25 01:22"""
pres_lavanderia,"""2019-04-25 01:22"""
luz_lavanderia OFF,"""2019-04-25 01:25"""
luz_dispensa ON,"""2019-04-25 01:25"""
pres_cozinha,"""2019-04-25 01:25"""
pres_lavanderia,"""2019-04-25 01:25"""
pres_cozinha,"""2019-04-25 01:28"""
pres_lavanderia,"""2019-04-25 01:28"""
pres_sala,"""2019-04-25 01:31"""
pres_cozinha,"""2019-04-25 01:31"""
pres_lavanderia,"""2019-04-25 01:31"""
luz_dispensa OFF,"""2019-04-25 01:34"""
pres_cozinha,"""2019-04-25 01:34"""
pres_cozinha,"""2019-04-25 01:37"""
pres_cozinha,"""2019-04-25 01:40"""
pres_cozinha,"""2019-04-25 01:44"""
pres_corredor,"""2019-04-25 01:44"""
pres_quarto3,"""2019-04-25 01:44"""
luz_banho ON,"""2019-04-25 01:53"""
luz_quarto3 ON,"""2019-04-25 01:53"""
pres_sala,"""2019-04-25 01:53"""
pres_cozinha,"""2019-04-25 01:53"""
pres_cobertura,"""2019-04-25 01:53"""
pres_corredor,"""2019-04-25 01:53"""
pres_quarto3,"""2019-04-25 01:53"""
luz_sala OFF,"""2019-04-25 02:06"""
luz_cozinha OFF,"""2019-04-25 02:06"""
luz_banho OFF,"""2019-04-25 02:06"""
luz_quarto3 OFF,"""2019-04-25 02:06"""
pres_sala,"""2019-04-25 02:06"""
pres_lavanderia,"""2019-04-25 02:06"""
pres_quarto3,"""2019-04-25 02:06"""
pres_sala,"""2019-04-25 02:09"""
pres_lavanderia,"""2019-04-25 02:09"""
pres_quarto3,"""2019-04-25 02:09"""
pres_sala,"""2019-04-25 02:12"""
pres_quarto3,"""2019-04-25 02:12"""
pres_cobertura,"""2019-04-25 02:18"""
pres_corredor,"""2019-04-25 02:18"""
pres_cobertura,"""2019-04-25 02:24"""
pres_corredor,"""2019-04-25 02:24"""
pres_quarto3,"""2019-04-25 02:40"""
pres_quarto3,"""2019-04-25 02:43"""
pres_quarto3,"""2019-04-25 03:24"""
pres_quarto3,"""2019-04-25 03:27"""
pres_quarto3,"""2019-04-25 03:34"""
pres_quarto3,"""2019-04-25 03:43"""
pres_quarto3,"""2019-04-25 03:49"""
pres_quarto3,"""2019-04-25 03:53"""
pres_quarto3,"""2019-04-25 03:56"""
pres_quarto3,"""2019-04-25 03:59"""
pres_quarto3,"""2019-04-25 04:18"""
pres_quarto3,"""2019-04-25 04:21"""
pres_quarto3,"""2019-04-25 04:24"""
pres_quarto3,"""2019-04-25 04:27"""
pres_quarto3,"""2019-04-25 04:30"""
pres_quarto3,"""2019-04-25 04:33"""
pres_garagem,"""2019-04-25 04:40"""
pres_quarto3,"""2019-04-25 04:40"""
pres_cobertura,"""2019-04-25 04:43"""
pres_quarto3,"""2019-04-25 04:43"""
pres_garagem,"""2019-04-25 04:46"""
pres_cobertura,"""2019-04-25 04:46"""
pres_corredor,"""2019-04-25 04:46"""
pres_quarto3,"""2019-04-25 04:46"""
pres_quarto3,"""2019-04-25 04:49"""
pres_quarto3,"""2019-04-25 04:56"""
pres_garagem,"""2019-04-25 04:59"""
pres_quarto3,"""2019-04-25 04:59"""
pres_quarto3,"""2019-04-25 05:02"""
pres_corredor,"""2019-04-25 05:05"""
pres_quarto3,"""2019-04-25 05:05"""
pres_corredor,"""2019-04-25 05:08"""
pres_quarto3,"""2019-04-25 05:08"""
pres_corredor,"""2019-04-25 05:11"""
pres_quarto3,"""2019-04-25 05:11"""
pres_corredor,"""2019-04-25 05:14"""
pres_quarto3,"""2019-04-25 05:14"""
pres_quarto3,"""2019-04-25 05:18"""
luz_quarto1 ON,"""2019-04-25 05:21"""
pres_cobertura,"""2019-04-25 05:21"""
pres_corredor,"""2019-04-25 05:21"""
pres_cozinha,"""2019-04-25 05:24"""
pres_garagem,"""2019-04-25 05:24"""
pres_corredor,"""2019-04-25 05:24"""
luz_cozinha ON,"""2019-04-25 05:27"""
luz_quarto1 OFF,"""2019-04-25 05:27"""
pres_sala,"""2019-04-25 05:27"""
pres_cozinha,"""2019-04-25 05:27"""
pres_garagem,"""2019-04-25 05:27"""
pres_cobertura,"""2019-04-25 05:27"""
pres_corredor,"""2019-04-25 05:27"""
pres_sala,"""2019-04-25 05:30"""
pres_cozinha,"""2019-04-25 05:30"""
pres_lavanderia,"""2019-04-25 05:30"""
pres_garagem,"""2019-04-25 05:30"""
luz_lavanderia ON,"""2019-04-25 05:33"""
pres_corredor,"""2019-04-25 05:33"""
pres_quarto3,"""2019-04-25 05:40"""
pres_quarto3,"""2019-04-25 05:43"""
pres_quarto3,"""2019-04-25 05:46"""
pres_quarto3,"""2019-04-25 05:49"""
luz_cozinha OFF,"""2019-04-25 05:52"""
pres_garagem,"""2019-04-25 05:52"""
pres_quarto3,"""2019-04-25 05:52"""
luz_lavanderia OFF,"""2019-04-25 06:04"""
pres_quarto3,"""2019-04-25 06:04"""
pres_quarto3,"""2019-04-25 06:08"""
pres_garagem,"""2019-04-25 06:11"""
pres_quarto3,"""2019-04-25 06:11"""
pres_garagem,"""2019-04-25 06:14"""
pres_quarto3,"""2019-04-25 06:14"""
pres_garagem,"""2019-04-25 06:17"""
pres_quarto3,"""2019-04-25 06:23"""
pres_quarto3,"""2019-04-25 06:32"""
pres_garagem,"""2019-04-25 06:36"""
pres_quarto3,"""2019-04-25 06:36"""
pres_garagem,"""2019-04-25 06:39"""
pres_quarto3,"""2019-04-25 06:39"""
pres_quarto3,"""2019-04-25 06:42"""
pres_garagem,"""2019-04-25 06:45"""
pres_quarto3,"""2019-04-25 06:45"""
pres_quarto3,"""2019-04-25 06:48"""
pres_corredor,"""2019-04-25 06:51"""
pres_quarto3,"""2019-04-25 06:51"""
luz_banho ON,"""2019-04-25 06:55"""
pres_garagem,"""2019-04-25 06:55"""
pres_cobertura,"""2019-04-25 06:55"""
pres_corredor,"""2019-04-25 06:55"""
pres_quarto3,"""2019-04-25 06:55"""
luz_banho OFF,"""2019-04-25 06:58"""
pres_sala,"""2019-04-25 06:58"""
pres_cozinha,"""2019-04-25 06:58"""
pres_corredor,"""2019-04-25 06:58"""
pres_quarto3,"""2019-04-25 06:58"""
luz_sala ON,"""2019-04-25 07:01"""
luz_aquario ON,"""2019-04-25 07:01"""
pres_sala,"""2019-04-25 07:01"""
pres_cozinha,"""2019-04-25 07:01"""
pres_quarto3,"""2019-04-25 07:01"""
pres_sala,"""2019-04-25 07:04"""
pres_cozinha,"""2019-04-25 07:04"""
pres_lavanderia,"""2019-04-25 07:04"""
pres_garagem,"""2019-04-25 07:04"""
pres_quarto3,"""2019-04-25 07:04"""
pres_sala,"""2019-04-25 07:07"""
pres_cozinha,"""2019-04-25 07:07"""
pres_lavanderia,"""2019-04-25 07:07"""
pres_garagem,"""2019-04-25 07:07"""
pres_sala,"""2019-04-25 07:10"""
pres_cozinha,"""2019-04-25 07:10"""
pres_lavanderia,"""2019-04-25 07:10"""
pres_garagem,"""2019-04-25 07:10"""
pres_corredor,"""2019-04-25 07:10"""
luz_banho ON,"""2019-04-25 07:13"""
pres_sala,"""2019-04-25 07:13"""
pres_cozinha,"""2019-04-25 07:13"""
pres_lavanderia,"""2019-04-25 07:13"""
pres_corredor,"""2019-04-25 07:13"""
luz_banho OFF,"""2019-04-25 07:17"""
pres_cozinha,"""2019-04-25 07:17"""
pres_garagem,"""2019-04-25 07:17"""
pres_cobertura,"""2019-04-25 07:17"""
pres_corredor,"""2019-04-25 07:17"""
pres_quarto3,"""2019-04-25 07:17"""
luz_quarto3 ON,"""2019-04-25 07:23"""
pres_sala,"""2019-04-25 07:23"""
pres_cozinha,"""2019-04-25 07:23"""
pres_lavanderia,"""2019-04-25 07:23"""
pres_garagem,"""2019-04-25 07:23"""
pres_cobertura,"""2019-04-25 07:23"""
pres_corredor,"""2019-04-25 07:23"""
pres_quarto3,"""2019-04-25 07:23"""
luz_sala OFF,"""2019-04-25 07:32"""
luz_quarto3 OFF,"""2019-04-25 07:32"""
pres_cozinha,"""2019-04-25 07:32"""
pres_lavanderia,"""2019-04-25 07:32"""
pres_garagem,"""2019-04-25 07:32"""
pres_quarto3,"""2019-04-25 07:32"""
pres_lavanderia,"""2019-04-25 07:35"""
pres_garagem,"""2019-04-25 07:35"""
pres_lavanderia,"""2019-04-25 07:39"""
pres_garagem,"""2019-04-25 07:39"""
pres_garagem,"""2019-04-25 07:45"""
pres_garagem,"""2019-04-25 07:51"""
pres_garagem,"""2019-04-25 07:54"""
pres_garagem,"""2019-04-25 07:57"""
pres_corredor,"""2019-04-25 07:57"""
pres_garagem,"""2019-04-25 08:00"""
pres_corredor,"""2019-04-25 08:00"""
pres_garagem,"""2019-04-25 08:03"""
pres_corredor,"""2019-04-25 08:03"""
pres_garagem,"""2019-04-25 08:07"""
pres_corredor,"""2019-04-25 08:07"""
pres_garagem,"""2019-04-25 08:10"""
pres_garagem,"""2019-04-25 08:22"""
pres_garagem,"""2019-04-25 08:25"""
pres_garagem,"""2019-04-25 08:28"""
pres_garagem,"""2019-04-25 08:31"""
pres_garagem,"""2019-04-25 08:34"""
pres_garagem,"""2019-04-25 08:38"""
pres_garagem,"""2019-04-25 08:44"""
pres_garagem,"""2019-04-25 08:53"""
pres_garagem,"""2019-04-25 09:06"""
pres_garagem,"""2019-04-25 09:12"""
pres_garagem,"""2019-04-25 09:22"""
pres_garagem,"""2019-04-25 09:34"""
pres_garagem,"""2019-04-25 09:37"""
pres_garagem,"""2019-04-25 09:47"""
pres_garagem,"""2019-04-25 09:50"""
pres_corredor,"""2019-04-25 09:53"""
pres_quarto3,"""2019-04-25 09:53"""
pres_sala,"""2019-04-25 09:56"""
pres_cozinha,"""2019-04-25 09:56"""
pres_lavanderia,"""2019-04-25 09:56"""
pres_corredor,"""2019-04-25 09:56"""
pres_quarto3,"""2019-04-25 09:56"""
luz_escada ON,"""2019-04-25 09:59"""
pres_lavanderia,"""2019-04-25 09:59"""
pres_quarto3,"""2019-04-25 09:59"""
lavanderia_som ON,"""2019-04-25 09:59"""
pres_sala,"""2019-04-25 10:02"""
pres_cozinha,"""2019-04-25 10:02"""
pres_lavanderia,"""2019-04-25 10:02"""
pres_cobertura,"""2019-04-25 10:02"""
pres_corredor,"""2019-04-25 10:02"""
luz_sala ON,"""2019-04-25 10:05"""
luz_banho ON,"""2019-04-25 10:05"""
pres_cozinha,"""2019-04-25 10:05"""
pres_corredor,"""2019-04-25 10:05"""
pres_sala,"""2019-04-25 10:09"""
pres_cozinha,"""2019-04-25 10:09"""
pres_lavanderia,"""2019-04-25 10:09"""
pres_garagem,"""2019-04-25 10:09"""
pres_quarto3,"""2019-04-25 10:09"""
pres_sala,"""2019-04-25 10:12"""
pres_cozinha,"""2019-04-25 10:12"""
pres_lavanderia,"""2019-04-25 10:12"""
pres_cobertura,"""2019-04-25 10:12"""
pres_quarto3,"""2019-04-25 10:12"""
pres_cozinha,"""2019-04-25 10:15"""
pres_cobertura,"""2019-04-25 10:15"""
pres_quarto3,"""2019-04-25 10:15"""
pres_sala,"""2019-04-25 10:18"""
pres_cozinha,"""2019-04-25 10:18"""
pres_lavanderia,"""2019-04-25 10:18"""
pres_cobertura,"""2019-04-25 10:18"""
pres_corredor,"""2019-04-25 10:18"""
pres_quarto3,"""2019-04-25 10:18"""
pres_sala,"""2019-04-25 10:21"""
pres_lavanderia,"""2019-04-25 10:21"""
pres_sala,"""2019-04-25 10:24"""
pres_lavanderia,"""2019-04-25 10:24"""
pres_garagem,"""2019-04-25 10:24"""
pres_sala,"""2019-04-25 10:27"""
pres_cozinha,"""2019-04-25 10:27"""
pres_sala,"""2019-04-25 10:30"""
pres_cozinha,"""2019-04-25 10:30"""
pres_cobertura,"""2019-04-25 10:30"""
pres_sala,"""2019-04-25 10:33"""
pres_cozinha,"""2019-04-25 10:33"""
pres_sala,"""2019-04-25 10:37"""
pres_lavanderia,"""2019-04-25 10:37"""
pres_garagem,"""2019-04-25 10:37"""
pres_cobertura,"""2019-04-25 10:37"""
pres_sala,"""2019-04-25 10:40"""
pres_lavanderia,"""2019-04-25 10:40"""
pres_garagem,"""2019-04-25 10:40"""
pres_cobertura,"""2019-04-25 10:40"""
pres_sala,"""2019-04-25 10:43"""
pres_lavanderia,"""2019-04-25 10:43"""
pres_garagem,"""2019-04-25 10:43"""
pres_sala,"""2019-04-25 10:46"""
pres_cozinha,"""2019-04-25 10:46"""
pres_lavanderia,"""2019-04-25 10:46"""
pres_garagem,"""2019-04-25 10:46"""
luz_banho OFF,"""2019-04-25 10:49"""
pres_sala,"""2019-04-25 10:49"""
pres_lavanderia,"""2019-04-25 10:49"""
pres_sala,"""2019-04-25 10:58"""
pres_cozinha,"""2019-04-25 10:58"""
pres_lavanderia,"""2019-04-25 10:58"""
pres_garagem,"""2019-04-25 10:58"""
pres_sala,"""2019-04-25 11:05"""
pres_cozinha,"""2019-04-25 11:05"""
pres_lavanderia,"""2019-04-25 11:05"""
pres_garagem,"""2019-04-25 11:05"""
pres_sala,"""2019-04-25 11:08"""
pres_cozinha,"""2019-04-25 11:08"""
pres_lavanderia,"""2019-04-25 11:08"""
pres_garagem,"""2019-04-25 11:08"""
pres_sala,"""2019-04-25 11:11"""
pres_cozinha,"""2019-04-25 11:11"""
pres_garagem,"""2019-04-25 11:11"""
pres_sala,"""2019-04-25 11:14"""
pres_cozinha,"""2019-04-25 11:14"""
pres_lavanderia,"""2019-04-25 11:14"""
pres_lavanderia,"""2019-04-25 11:17"""
pres_sala,"""2019-04-25 11:20"""
pres_lavanderia,"""2019-04-25 11:20"""
pres_sala,"""2019-04-25 11:24"""
pres_garagem,"""2019-04-25 11:24"""
pres_garagem,"""2019-04-25 11:27"""
pres_sala,"""2019-04-25 11:30"""
pres_lavanderia,"""2019-04-25 11:30"""
pres_sala,"""2019-04-25 11:33"""
pres_lavanderia,"""2019-04-25 11:33"""
pres_sala,"""2019-04-25 11:36"""
pres_cozinha,"""2019-04-25 11:36"""
pres_lavanderia,"""2019-04-25 11:36"""
pres_garagem,"""2019-04-25 11:52"""
pres_sala,"""2019-04-25 11:58"""
pres_garagem,"""2019-04-25 11:58"""
pres_sala,"""2019-04-25 12:01"""
pres_garagem,"""2019-04-25 12:05"""
pres_sala,"""2019-04-25 12:08"""
pres_lavanderia,"""2019-04-25 12:08"""
pres_garagem,"""2019-04-25 12:08"""
pres_sala,"""2019-04-25 12:11"""
pres_cozinha,"""2019-04-25 12:11"""
pres_lavanderia,"""2019-04-25 12:11"""
pres_cozinha,"""2019-04-25 12:14"""
pres_lavanderia,"""2019-04-25 12:14"""
tv_cozinha ON,"""2019-04-25 12:14"""
pres_cozinha,"""2019-04-25 12:17"""
pres_sala,"""2019-04-25 12:20"""
pres_cozinha,"""2019-04-25 12:20"""
pres_garagem,"""2019-04-25 12:20"""
pres_sala,"""2019-04-25 12:23"""
pres_cozinha,"""2019-04-25 12:23"""
pres_cozinha,"""2019-04-25 12:26"""
pres_garagem,"""2019-04-25 12:26"""
pres_cozinha,"""2019-04-25 12:29"""
luz_sala OFF,"""2019-04-25 12:33"""
pres_cozinha,"""2019-04-25 12:33"""
pres_sala,"""2019-04-25 12:36"""
pres_cozinha,"""2019-04-25 12:36"""
pres_lavanderia,"""2019-04-25 12:36"""
pres_corredor,"""2019-04-25 12:36"""
pres_quarto3,"""2019-04-25 12:36"""
pres_sala,"""2019-04-25 12:39"""
pres_cozinha,"""2019-04-25 12:39"""
pres_cobertura,"""2019-04-25 12:39"""
pres_corredor,"""2019-04-25 12:39"""
pres_quarto3,"""2019-04-25 12:39"""
pres_sala,"""2019-04-25 12:45"""
pres_cozinha,"""2019-04-25 12:45"""
pres_lavanderia,"""2019-04-25 12:45"""
pres_garagem,"""2019-04-25 12:45"""
pres_corredor,"""2019-04-25 12:45"""
pres_quarto3,"""2019-04-25 12:45"""
pres_sala,"""2019-04-25 12:48"""
pres_cozinha,"""2019-04-25 12:48"""
pres_lavanderia,"""2019-04-25 12:48"""
pres_garagem,"""2019-04-25 12:48"""
pres_corredor,"""2019-04-25 12:48"""
pres_quarto3,"""2019-04-25 12:48"""
luz_banho ON,"""2019-04-25 12:52"""
pres_quarto3,"""2019-04-25 12:52"""
pres_quarto3,"""2019-04-25 12:55"""
pres_garagem,"""2019-04-25 12:58"""
pres_quarto3,"""2019-04-25 12:58"""
pres_garagem,"""2019-04-25 13:01"""
pres_corredor,"""2019-04-25 13:01"""
pres_quarto3,"""2019-04-25 13:01"""
pres_corredor,"""2019-04-25 13:04"""
pres_quarto3,"""2019-04-25 13:04"""
pres_cozinha,"""2019-04-25 13:07"""
pres_corredor,"""2019-04-25 13:07"""
pres_quarto3,"""2019-04-25 13:07"""
pres_sala,"""2019-04-25 13:10"""
pres_cozinha,"""2019-04-25 13:10"""
pres_garagem,"""2019-04-25 13:10"""
pres_quarto3,"""2019-04-25 13:10"""
pres_sala,"""2019-04-25 13:13"""
pres_cozinha,"""2019-04-25 13:13"""
pres_garagem,"""2019-04-25 13:13"""
pres_quarto3,"""2019-04-25 13:13"""
pres_sala,"""2019-04-25 13:16"""
pres_cozinha,"""2019-04-25 13:16"""
pres_lavanderia,"""2019-04-25 13:16"""
pres_garagem,"""2019-04-25 13:16"""
pres_quarto3,"""2019-04-25 13:16"""
tv_cozinha OFF,"""2019-04-25 13:16"""
luz_escada OFF,"""2019-04-25 13:19"""
pres_lavanderia,"""2019-04-25 13:19"""
pres_garagem,"""2019-04-25 13:19"""
lavanderia_som OFF,"""2019-04-25 13:19"""
pres_lavanderia,"""2019-04-25 13:22"""
pres_garagem,"""2019-04-25 13:22"""
pres_lavanderia,"""2019-04-25 13:25"""
pres_garagem,"""2019-04-25 13:25"""
pres_lavanderia,"""2019-04-25 13:28"""
pres_garagem,"""2019-04-25 13:28"""
